user_id,mid,tag,timestamp
474,11898,murder,1138039708
474,19542,ballet,1138307265
474,936,Clousseau,1137375266
474,34044,FBI,1138307378
474,12276,In Netflix queue,1137179689
474,3782,terminal illness,1138039639
567,3782,meditative,1525286218
567,3782,philosophical,1525286214
567,3782,poignant,1525286220
567,3782,purposefulness,1525286216
474,7270,con men,1138307183
474,7270,fatherhood,1138307183
474,17906,vertriloquism,1138307069
474,33320,In Netflix queue,1137201914
474,11293,In Netflix queue,1137201684
474,14030,matchmaker,1137375130
474,19064,vampire,1137375236
474,13156,Animal movie,1138307295
474,5653,religion,1138039714
474,20,adultery,1138307212
474,20,terminal illness,1138307212
474,9662,biking,1138307369
474,19666,India,1137181544
474,16563,Lonesome Polecat,1137206059
474,11703,In Netflix queue,1137201845
474,891,journalism,1138039529
474,891,Watergate,1138039529
513,891,Deep Throat,1159980769
474,83714,pregnancy,1137374818
474,11832,Food,1137191312
474,4543,british comedy,1138307193
474,7442,domestic violence,1138307335
474,9871,werewolf,1138039608
474,11364,amnesia,1138307274
474,13765,Christmas,1137374871
474,18900,black and white,1138307125
474,18900,Capote,1138307125
474,18900,crime,1138307125
474,18900,death penalty,1138307125
474,18900,murder,1138307125
474,3087,biopic,1138039917
474,1584,school,1138307284
474,2056,trains,1138039811
474,322,child abuse,1138307224
474,322,kidnapping,1138307224
474,24,martial arts,1138039672
474,24,revenge,1138039672
474,1550,Thanksgiving,1137181567
474,1807,adolescence,1138039574
474,1807,violence in america,1138039574
474,10389,transplants,1138039587
474,28658,Rita Hayworth can dance!,1137179371
474,897,India,1138039870
474,13537,journalism,1137181582
474,10719,christmas,1138039581
474,11846,remake,1137374824
474,11846,wedding,1137374824
474,21525,music business,1138039867
474,21525,rap,1138039867
474,30068,Amish,1137181478
474,24203,Hepburn and Tracy,1137521576
474,860,Cold War,1138039874
474,48035,religion,1138039909
474,17831,Dickens,1138039822
474,780,saint,1137206024
474,5143,family,1138039618
474,3112,good and evil,1137206020
474,11092,court,1137375276
474,11092,Scott Turow,1137375276
474,9261,In Netflix queue,1137179697
474,23908,In Netflix queue,1137179593
474,28293,Astaire and Rogers,1137784580
474,28292,Astaire and Rogers,1137784592
474,31798,Astaire and Rogers,1138039791
474,20325,Astaire and Rogers,1138039819
474,17641,horses,1138039728
474,27972,terminal illness,1138039554
474,898,birds,1138039535
474,898,prison,1138039535
474,11316,In Netflix queue,1137201628
474,11316,Shakespeare,1137201628
474,3089,cattle drive,1138039780
474,29845,In Netflix queue,1137201154
474,1594,Clousseau,1137375451
474,31685,disability,1137375406
474,25016,George Bernard Shaw,1137201703
474,15927,E.M. Forster,1138039751
474,40423,In Netflix queue,1137202031
474,79,martial arts,1138039622
474,13912,Marx brothers,1138559500
474,25431,Hepburn and Tracy,1137181204
474,37719,Marx brothers,1138039735
474,37719,opera,1138039735
474,10511,immigrants,1138039653
474,22289,In Netflix queue,1137201569
474,12698,Vietnam,1138039601
474,11093,real estate,1137205933
474,504,serial killer,1138039725
474,2289,Civil War,1138039548
474,131313,Charlotte Bronte,1140047502
474,23567,cross dressing,1138039664
474,23567,men in drag,1138039664
474,16227,amnesia,1137521621
474,980,In Netflix queue,1137179905
474,16933,truckers,1138039826
474,405,circus,1137206103
474,11194,mountain climbing,1138039857
474,11023,adolescence,1138039837
474,43376,priest,1137521429
474,43376,religion,1137521429
474,615,religion,1138039757
474,338,Cold War,1138039614
474,553,Grace,1137205800
474,25300,adolescence,1138039629
474,25300,crime,1138039629
606,25300,for katie,1171234019
474,393,revenge,1137205948
474,33823,Holocaust,1142279175
474,68440,World War II,1138039893
474,28285,multiple personalities,1138039850
474,26976,cancer,1137181595
474,20640,Hepburn and Tracy,1138039906
474,20640,marriage,1138039906
474,13936,Rogers and Hammerstein,1138040199
474,10435,biopic,1137201647
474,10435,In Netflix queue,1137201648
474,1162,blindness,1138040167
474,1162,deaf,1138040171
474,14980,Stephen King,1137374860
474,10940,space station,1138039958
474,204,In Netflix queue,1137201116
474,33575,Hepburn and Tracy,1137521641
474,33575,sports,1137521641
474,25508,sexuality,1138040011
474,18978,King Arthur,1138039998
474,25736,adultery,1138040205
474,2786,In Netflix queue,1137202002
474,3777,MacBeth,1138040268
474,1926,terrorism,1138039932
474,17365,In Netflix queue,1137200939
474,14589,Nick and Nora Charles,1137201638
474,14594,Nick and Nora Charles,1137201717
474,14590,Nick and Nora Charles,1137201661
474,14588,Nick and Nora Charles,1137200666
474,14595,Nick and Nora Charles,1137201747
474,30368,In Netflix queue,1137201677
474,12493,In Netflix queue,1137179753
474,14273,Amtrak,1137271192
474,14273,Homeless,1137271192
474,14273,independent,1137271192
474,14273,New York,1137271192
474,14273,Sundance award winner,1137271191
474,14273,Train,1137271192
474,11030,psychology,1138040275
474,10775,police,1138040118
474,12762,show business,1138039989
474,14108,politics,1143998541
474,113,In Netflix queue,1137200544
474,12205,remade,1138040062
474,3001,In Netflix queue,1137200492
474,14554,In Netflix queue,1137179631
474,29592,Van Gogh,1137375419
474,16905,swashbuckler,1138040004
474,38291,In Netflix queue,1137201001
474,20532,Not available from Netflix,1137179956
474,42791,In Netflix queue,1137201864
474,22522,Anne Boleyn,1138039949
474,5544,In Netflix queue,1137202144
474,4909,assassination,1138040067
474,28257,heist,1138040147
474,22596,Clock,1137202793
474,13763,Prince,1137375433
474,34847,In Netflix queue,1137201789
474,10178,military,1138039993
474,16391,convent,1138039973
474,16391,religion,1138039973
474,10949,Dickens,1137200651
474,809,ogres,1138040236
474,13193,pregnancy,1138040220
474,13193,religion,1138040220
474,673,Magic,1137202784
474,673,Wizards,1137202784
474,26254,politics,1137375412
474,8193,high school,1138040176
474,42122,In Netflix queue,1137200899
474,35151,death,1137375392
474,80708,divorce,1138040077
474,18712,World War II,1137375442
474,62000,deafness,1138040133
474,9372,food,1138040254
474,9372,McDonalds,1138040254
474,136,circus,1138040090
474,8981,Ireland,1138040071
474,23378,fairy tales,1137201021
474,23378,In Netflix queue,1137201021
474,13398,In Netflix queue,1137201077
474,701,In Netflix queue,1137179727
474,1777,politics,1138040083
474,1777,terrorism,1138040083
474,558,Doc Ock,1137202798
474,80,generation X,1138039967
474,436,drugs,1138040155
474,436,immigrants,1138040155
474,27437,court,1137375369
474,43485,Cole Porter,1137375425
474,5179,Oscar (Best Actress),1142282521
474,16703,In Netflix queue,1137179707
474,401,psychology,1138040105
474,17768,Rome,1137375385
474,14389,Australia,1138040052
474,20120,Stand Up,1138039969
474,16153,In Netflix queue,1137179758
474,747,zombies,1138040225
474,84214,alcoholism,1138040042
474,84214,marriage,1138040042
474,4176,Agatha Christie,1145755135
474,4176,Oscar (Best Supporting Actress),1145755138
474,4176,train,1145755140
474,11177,disability,1138040162
474,14337,time travel,1138040211
474,2438,Oscar (Best Actress),1142282522
474,1435,parenthood,1138040262
474,1435,psychology,1138040262
474,18701,stage,1137375373
474,9675,wine,1138040242
474,11109,abortion,1138040272
474,1677,biopic,1138040214
474,9806,Disney,1138040115
474,9806,superhero,1138040115
477,9806,animation,1244789192
477,9806,Samuel L. Jackson,1244789197
474,866,Peter Pan,1138040086
474,174787,Hearst,1137521449
474,9550,martial arts,1138040109
474,33740,In Netflix queue,1137179738
474,18889,journalism,1138040046
474,1405,gold,1139940948
474,14615,revenge,1137205843
474,43864,show business,1138040249
474,37698,In Netflix queue,1137179637
474,17801,In Netflix queue,1137201652
474,22387,made me cry,1137206038
474,3766,mirrors,1137521290
474,45578,In Netflix queue,1137179713
474,11085,Not available from Netflix,1137179665
474,17295,In Netflix queue,1137200982
474,20108,donkey,1145749895
474,839,In Netflix queue,1137179570
474,16859,anime,1138040136
474,11621,In Netflix queue,1137179786
474,15370,In Netflix queue,1137201122
474,12496,In Netflix queue,1137179587
474,13373,religion,1138040326
474,13373,saints,1138040326
474,1114,Animal movie,1138040358
474,1114,camels,1138040358
474,11190,fatherhood,1138040348
474,12281,revenge,1137205953
474,1392,India,1138038974
474,291,surfing,1139939407
474,70,boxing,1138040320
474,205,genocide,1137205917
474,118,roald dahl,1138038979
474,2567,biopic,1138038949
474,2567,Howard Hughes,1138038949
474,2567,movie business,1138038949
474,9692,child abuse,1137206121
474,1901,busniess,1137205938
474,11162,Shakespeare,1137181555
474,43442,motherhood,1138040311
474,2517,orphans,1138040341
474,19765,marriage,1138040364
474,2926,In Netflix queue,1137200865
474,31835,In Netflix queue,1137179674
474,26038,In Netflix queue,1137202044
474,17592,birds,1138804206
474,17592,parrots,1138804206
474,17113,fatherhood,1138038959
474,13020,business,1137766122
474,13020,money,1137766122
474,13020,scandal,1137766123
474,1640,racism,1138038982
474,1895,space,1137206087
474,1895,space opera,1137206087
474,10476,hip hop,1141848751
474,42719,pregnancy,1138040301
474,308,In Netflix queue,1137179720
474,39946,In Netflix queue,1137202180
474,1444,pregnancy,1139693892
474,501,Animal movie,1138039000
474,501,bears,1138039000
474,15907,Animal movie,1137180081
474,15907,In Netflix queue,1137202200
474,1985,Africa,1139234947
474,1985,business,1139234947
474,1985,politics,1139234947
474,9777,mathematics,1137201998
474,340,In Netflix queue,1137201162
474,14286,In Netflix queue,1138804230
474,59,In Netflix queue,1137200955
474,257,Dickens,1139940656
474,398,Truman Capote,1142996187
474,533,06 Oscar Nominated Best Movie - Animation,1139664190
474,533,Aardman,1139664221
474,10707,divorce,1145451837
474,9701,courtroom drama,1140576326
474,9701,In Netflix queue,1137202089
474,3291,In Netflix queue,1137201595
474,3291,journalism,1137201595
474,3291,McCarthy hearings,1137201595
474,3291,Morrow,1137201595
474,231,In Netflix queue,1137200527
474,4348,In Netflix queue,1137179797
474,674,Magic,1137202776
474,674,Wizards,1137202776
474,69,Johnny Cash,1137200595
474,411,C.S. Lewis,1137181617
474,612,In Netflix queue,1137179603
474,9899,In Netflix queue,1137202150
474,25890,In Netflix queue,1138804237
477,149,animation,1244787931
477,149,anime,1244787929
477,149,visually stunning,1244787944
477,200,cameo:Whoopi Goldberg,1242278473
477,200,space opera,1242278463
477,200,Star Trek,1242278464
477,9032,Adam Sandler,1244787788
477,2105,best comedy,1244707216
477,2105,Chris Klein,1244707221
477,2105,dumb,1244707211
477,2105,Jason Biggs,1244707223
477,2105,not funny,1244707227
477,2105,pizza beer,1244707207
477,2105,Seann William Scott,1244707224
477,2105,teen,1244707202
477,36107,claymation,1245030193
477,36107,creativity,1245030187
477,36107,dystopia,1245030190
477,36107,free to download,1245030175
477,36107,imagination,1245030178
477,36107,no dialogue,1245030196
477,36107,social commentary,1245030185
477,10972,mental hospital,1252820163
477,10972,psychology,1252820170
477,10972,suspense,1252820168
477,10972,Well Done,1252820180
477,608,crappy sequel,1262795620
477,608,first was much better,1262795632
477,608,sequel,1262795653
477,7220,comic book,1201196824
477,6947,Atmospheric,1242580424
477,6947,good soundtrack,1242580444
477,6947,M. Night Shyamalan,1242580441
477,254,big budget,1262795959
477,37910,love,1252377761
477,36668,Halle Berry,1262795979
477,36668,Hugh Jackman,1262795972
477,9697,bad,1242580531
477,9697,disappointing,1242580521
477,9697,faerie tale,1242580526
477,9697,fairy tale,1242580523
477,9697,far fetched,1242580497
477,9697,M. Night Shyamalan,1242580504
477,9697,Paul Giamatti,1242580508
477,1491,costume drama,1242580608
477,1491,Edward Norton,1242580578
477,1491,magic,1242580595
477,1491,Paul Giamatti,1242580580
477,4977,dreamlike,1256051008
477,10288,zombies,1254101434
477,8363,friendship,1244566102
477,8363,high school,1244566117
477,8363,Michael Cera,1244566094
477,8363,nerds,1244566133
477,8363,self discovery,1244566119
477,8363,shenanigans,1244566122
477,8363,virginity,1244566127
477,13754,anime,1282924582
477,6479,alone in the world,1262795676
477,6479,apocalypse,1262795677
477,6479,based on a book,1262795681
477,6479,last man on earth,1262795684
477,6479,plot holes,1262795671
477,6479,Post apocalyptic,1262795695
477,6479,post-apocalyptic,1262795699
477,6479,religion,1262795669
477,6479,vampire,1262795702
477,7326,Michael Cera,1244566158
477,7326,notable soundtrack,1244566156
477,7326,pregnancy,1244566154
477,7326,teenage pregnancy,1244566153
477,7326,witty,1244566176
477,8321,black comedy,1269832562
477,8321,Colin Farrell,1269832561
477,8321,dark comedy,1269832559
477,8321,drugs,1269832564
477,8321,friendship,1269832567
477,8321,irreverent,1269832579
477,8321,Ralph Fiennes,1269832572
477,8321,stylized,1269832574
477,13258,movies about movies,1241396155
477,10681,last man on earth,1241396252
477,10681,love story,1241396256
477,10681,Post apocalyptic,1241396239
477,10681,social commentary,1241396236
477,225130,2D animation,1282924611
477,225130,cult film,1282924621
477,225130,stylish,1282924615
477,225130,surreal,1282924617
477,14301,joss whedon,1244788368
477,14301,Nathan Fillion,1244788378
477,14301,Neil Patrick Harris,1244788374
477,14301,parody,1244788359
477,16538,Andy Samberg,1269833868
477,16538,bromance,1269833887
477,16538,bromantic,1269833884
477,16538,comedy,1269833878
477,16538,Jaime Pressly,1269833873
477,16538,Jason Segel,1269833863
477,16538,masculinity,1269833871
477,16538,Paul Rudd,1269833866
477,17431,2001-like,1252898614
477,17431,Sci-fi,1252898620
477,17431,solitude,1252898625
477,13475,future,1245030304
477,13475,lack of development,1262795924
477,13475,lack of story,1262795926
477,13475,quick cuts,1245030309
477,13475,sci-fi,1262795933
477,13475,Simon Pegg,1245030316
477,13475,space,1262795932
477,13475,space travel,1262795931
477,13475,time travel,1262795929
477,534,artificial intelligence,1262795849
477,534,bad acting,1262795862
477,534,bad plot,1262795842
477,534,bad script,1262795859
477,534,Christian Bale,1262795846
477,534,FIGHTING THE SYSTEM,1262795852
477,534,franchise,1262795875
477,534,new composer,1243401981
477,534,post-apocalyptic,1262795854
477,534,robots,1243401992
477,534,sci-fi,1262795871
477,534,sequel,1262795873
477,21832,Recap,1246349071
477,8373,bad plot,1262795720
477,8373,Michael Bay,1262795729
477,8373,needed more autobots,1246346162
477,8373,plot holes,1262795732
477,8373,ridiculous,1262795737
477,8373,Shia LaBeouf,1246346172
477,8373,stop using useless characters for filler,1246346159
477,19913,artistic,1279956134
477,19913,Funny,1279956141
477,19913,humorous,1279956124
477,19913,inspiring,1279956130
477,19913,intelligent,1279956132
477,19913,quirky,1279956145
477,19913,romance,1279956123
477,19913,Zooey Deschanel,1279956120
477,17654,intelligent sci-fi,1250476969
477,22820,bad humor,1296891269
477,19995,bad science,1262707524
477,19995,futuristic,1262707531
477,19995,graphic design,1262707532
477,19995,James Cameron,1262707536
477,19995,military,1262707534
477,19995,poor dialogue,1262707537
477,19995,sci-fi,1262707551
477,19995,superficial plot,1262707525
477,19995,unoriginal,1262794416
477,19995,white guilt,1262707542
537,19995,beautiful scenery,1424140229
537,19995,graphic design,1424140242
537,19995,music,1424140259
537,19995,politics,1424140263
537,19995,romance,1424140252
537,19995,thought-provoking,1424140286
537,19995,too long,1424140237
537,19995,visually stunning,1424140233
477,22538,geeky,1282923864
477,22538,Michael Cera,1282923853
477,22538,stylized,1282923856
477,22538,video games,1282923860
477,48395,male nudity,1293690470
477,20526,action choreography,1296891206
477,20526,Horrid characterisation,1296891200
477,20526,Poor plot development,1296891195
477,20526,sequel,1296891202
477,20526,soundtrack,1296891203
487,244786,passion,1429347541
487,244786,psychological,1429347541
487,244786,suspense,1429347541
506,244786,jazz,1424487178
506,244786,music,1424487178
506,244786,tense,1424487178
567,244786,inspirational,1525286276
567,244786,inspiring,1525286278
567,244786,intense,1525286274
509,45745,adventure,1435992979
509,45745,animation,1435992979
509,45745,fantasy,1435992979
520,11260,enjoyable,1326610782
537,11036,memory loss,1424141963
537,11036,romance,1424141953
537,11036,sad,1424141974
537,4982,corruption,1424139519
537,4982,Denzel Washington,1424139515
537,4982,mafia,1424139559
537,4982,organized crime,1424139529
537,8848,heist,1424139043
537,8848,robbery,1424139058
537,8848,small time criminals,1424139056
537,18785,casino,1424140307
537,18785,comedy,1424140299
537,18785,funny,1424140317
537,18785,hotel,1424140308
537,18785,Las Vegas,1424140298
537,12162,war,1424144802
537,23168,crime,1424139483
537,23168,FBI,1424139489
537,23168,romance,1424139421
537,23168,too much love interest,1424139454
537,44639,business,1424461859
537,44639,corruption,1424461848
537,44639,economics,1424461852
537,44639,investor corruption,1424461854
537,44639,politics,1424461849
537,44639,truth,1424461857
537,24428,Captain America,1424140576
537,24428,silly,1424140613
537,24428,superhero,1424140571
537,24428,superhero team,1424140598
567,24428,fun,1525285537
567,24428,great humor,1525285534
567,24428,visually appealing,1525285532
537,50839,bank,1424141059
537,50839,big corporations,1424138651
537,50839,business,1424138635
537,50839,corruption,1424138654
537,50839,financial crisis,1424138667
537,50839,Kevin Spacey,1424138645
537,50839,realistic,1424138641
537,50839,suspense,1424141005
537,50839,Wall Street,1424141052
537,77338,emotional,1424141413
537,77338,sexuality,1424141386
537,72358,interesting scenario,1424140932
537,72105,crude humor,1424140358
537,68734,cia,1424138568
537,68734,politics,1424138581
537,68734,Thrilling,1424138560
537,109418,Adam Sandler,1424317302
537,49047,cliche characters,1424140813
537,49047,long shots,1424140806
537,49047,predictable,1424140784
537,49047,Simple,1424140794
537,49047,slow action,1424140827
537,49047,visually appealing,1424140838
537,109424,hostage,1424141178
537,109424,ocean,1424141170
537,109424,suspense,1424141149
567,109424,suspense,1525286930
567,109424,tense,1525286932
543,58232,Comedy,1377022063
567,9464,avant-garde romantic comedy,1525282933
567,9464,elegiac,1525282961
567,9464,melancholy,1525282935
567,9464,quirky,1525282930
567,9464,wry,1525282972
567,11837,atmospheric,1525283760
567,11837,beautiful,1525283752
567,147,emotional,1525285761
567,147,gentle,1525285768
567,147,heartwarming,1525285770
567,147,lyrical,1525285763
567,147,reflective,1525285753
567,777,downbeat,1525287634
567,777,poignant,1525287636
567,10086,black comedy,1525283004
567,10086,crazy,1525283002
567,10086,dark,1525282999
567,10086,dark comedy,1525282995
567,10086,dark humor,1525283008
567,10086,serial killer,1525283012
567,11072,dark humor,1525283215
567,11072,easygoing,1525283227
567,11072,silly,1525283225
567,843,atmospheric,1525283524
567,843,Beautiful,1525283566
567,843,bittersweet,1525283563
567,843,dreamy,1525283557
567,843,elegant,1525283529
567,843,heartbreaking,1525283540
567,843,intimate,1525283535
567,843,loneliness,1525283527
567,843,long takes,1525283572
567,843,longing,1525283542
567,843,melancholic,1525283526
567,843,melancholy,1525283531
567,843,moody,1525283533
567,843,nocturnal,1525283537
567,843,romantic,1525283568
567,843,Unique,1525283560
567,843,visually appealing,1525283544
567,843,visually stunning,1525283550
567,41428,"""artsy""",1525285878
567,41428,atmospheric,1525285874
567,41428,gritty,1525285880
567,41428,hallucinatory,1525285875
567,41428,surreal,1525285865
567,41428,visually stunning,1525285872
567,979,dark,1525283391
567,979,disturbing,1525283383
567,25237,atmospheric,1525282332
567,25237,bleak,1525282333
567,25237,disturbing,1525282337
567,25237,gritty,1525282340
567,25237,harsh,1525282335
567,5336,bleak,1525283990
567,5336,confrontational,1525284016
567,5336,disturbing,1525283975
567,5336,harsh,1525283987
567,5336,haunting,1525284009
567,5336,inhumane,1525284013
567,5336,thought-provoking,1525283979
567,41059,heartbreaking,1525285746
567,662,post-apocalyptic,1525282477
567,626,mindfuck,1525282469
567,626,surreal,1525282464
567,626,surrealism,1525282466
567,1483,boring,1525285892
567,1483,psychedelic,1525285894
567,1483,symbolic,1525285896
567,670,bizarre,1525283311
567,670,claustrophobic,1525283317
567,670,depressing,1525283303
567,670,disturbing,1525283306
567,670,hallucinatory,1525283304
567,670,paranoid,1525283318
567,670,surreal,1525283313
567,670,twisted,1525283339
567,421,heartwarming,1525284057
567,421,off-beat comedy,1525284048
567,421,quirky,1525284031
567,421,trippy,1525284067
567,421,visually appealing,1525284041
567,421,whimsical,1525284034
567,7974,depression,1525282384
567,1887,cinematography,1525287347
567,1887,lyrical,1525287351
567,1417,atmospheric,1525286824
567,1417,bittersweet,1525286830
567,1417,visually appealing,1525286827
567,7345,atmospheric,1525283248
567,7345,cerebral,1525283239
567,7345,character study,1525283288
567,7345,gritty,1525283242
567,7345,intense,1525283245
567,7345,long shots,1525283253
567,7345,morality,1525283268
567,7345,visually appealing,1525283236
567,25078,abstract,1525285566
567,25078,dark,1525285567
567,25078,psychedelic,1525285561
567,25078,surreal,1525285558
567,3580,emotional,1525286194
567,24238,bittersweet,1525283044
567,24238,black comedy,1525283050
567,24238,character study,1525283036
567,24238,dark comedy,1525283033
567,24238,friendship,1525283029
567,24238,loneliness,1525283039
567,24238,mental illness,1525283031
567,24238,philosophical,1525283034
567,24238,poignant,1525283043
567,24238,quirky,1525283048
567,24238,sad,1525283041
567,24238,sweet,1525283052
567,24238,touching,1525283027
567,40623,surreal,1525286112
567,40623,whimsical,1525286110
567,37799,good dialogue,1525286347
567,37799,loneliness,1525286325
567,37799,witty,1525286317
567,83666,quirky,1525286360
567,84175,Beautiful,1525287504
567,84175,emotional,1525287499
567,84175,poetic,1525287506
567,37724,beautiful cinematography,1525287362
567,37724,beautifully filmed,1525287364
567,37724,cinematography,1525287366
567,147538,moving,1525282453
567,147538,philosopical,1525282451
567,147538,surreal,1525282456
567,147538,weird,1525282455
567,145197,artistic,1525286643
567,145197,artsy,1525286654
567,145197,atmospheric,1525286652
567,145197,Beautiful,1525286645
567,145197,dreamlike,1525286649
567,145197,existentialism,1525286647
567,115199,quirky,1525285913
567,169813,emotional,1525285982
567,169813,feel-good,1525285975
567,169813,heartwarming,1525285984
567,169813,mental illness,1525285990
567,169813,touching,1525285973
567,86829,atmospheric,1525283920
567,86829,cinematography,1525283924
567,86829,depressing,1525283919
567,86829,funny,1525283917
567,110415,fatalistic,1525286785
567,137106,cheeky,1525283702
567,137106,clever,1525283675
567,137106,colorful,1525283676
567,137106,feel-good,1525283700
567,137106,fun,1525283672
567,137106,imaginative,1525283681
567,137106,quirky,1525283678
567,171372,adorable,1525283433
567,171372,black comedy,1525283421
567,171372,Eccentric,1525283427
567,171372,introspection,1525283425
567,171372,mental illness,1525283417
567,171372,quirky,1525283419
567,118340,funny,1525285382
567,118340,Great Visuals,1525285333
567,118340,humorous,1525285336
567,118340,unlikely hero,1525285378
567,221902,bittersweet,1525286093
567,15916,atmospheric,1525286623
567,15916,bizzare,1525286627
567,15916,eerie,1525286621
567,15916,symbolism,1525286619
567,205596,inspirational,1525286868
567,205596,intelligent,1525286865
567,75491,philosophical,1525287615
567,75491,trippy,1525287611
567,116149,heartwarming,1525285938
567,207703,slick,1525286728
567,76341,beautiful,1525283844
567,76341,cinematography,1525283853
567,76341,visually appealing,1525283836
567,284053,awesome,1525285267
567,284053,humor,1525285285
567,284053,quirky,1525285291
567,284053,unconventional,1525285265
567,284053,white guilt,1525285281
567,283995,fun,1525286132
567,284052,visually appealing,1525287157
567,110390,depressing,1525286249
567,110390,understated,1525286256
567,286217,smart,1525287677
567,251516,funny,1525283492
567,251516,ridiculous,1525283483
567,251516,silly,1525283502
567,203801,slick,1525287196
567,203801,stylish,1525287190
567,273481,atmospheric,1525286568
567,273481,tension,1525286565
567,264644,moving,1525287480
567,264644,touching,1525287482
567,283587,Moving,1525286977
567,68730,contemplative,1525283159
567,68730,philosophical,1525283157
567,68730,thought-provoking,1525283155
567,68730,tragic,1525283168
567,318846,funny,1525287708
567,318846,interesting,1525287704
567,318846,Witty,1525287702
567,303867,Existential,1525282419
567,303867,surreal,1525282422
567,333371,creepy,1525287447
567,333371,suspense,1525287443
567,44351,nightmare,1525282902
567,333352,suspense,1525286165
567,333352,thought-provoking,1525286163
567,370755,quirky,1525283453
567,370755,sweet,1525283455
567,370755,understated,1525283456
567,300669,intense,1525287241
567,329865,beautiful visuals,1525285690
567,329865,Cerebral,1525285686
567,329865,cinematography,1525285696
567,329865,good cinematography,1525285706
567,329865,smart,1525285699
567,329865,thought-provoking,1525285688
567,329865,visually appealing,1525285693
567,313369,Bittersweet,1525287656
567,313369,visually appealing,1525287658
567,324849,funny,1525285825
567,324849,heartwarming,1525285833
567,263115,dark,1525283942
567,263115,emotional,1525283946
567,263115,gritty,1525283940
567,263115,heartbreaking,1525283948
567,263115,predictible plot,1525283957
567,418078,paranoia,1525286504
567,418078,Suspenseful,1525286501
567,374720,brilliant,1525285239
567,374720,inspiring,1525285236
567,374720,tense,1525285229
567,335984,atmospheric,1525283076
567,335984,beautiful,1525283078
567,335984,cinematography,1525283075
567,335984,dark,1525283093
567,335984,dreamlike,1525283084
567,335984,existentialism,1525283080
567,335984,moody,1525283086
567,335984,philosophical,1525283089
567,381283,allegorical,1525287584
567,381283,uncomfortable,1525287588
567,381283,unsettling,1525287586
567,399055,atmospheric,1525284150
567,399055,dreamlike,1525284163
567,316029,bad music,1525285320
573,17207,bad,1186589145
573,17207,Sinbad,1186589145
573,13595,Comedy,1186588856
573,867,bad,1186588897
573,10990,bad,1186588902
573,12123,seen at the cinema,1186588944
573,10153,good,1186588894
573,9313,seen more than once,1186588917
573,8974,classic,1186588962
573,391,bad,1186588901
573,8859,bad,1186589039
573,9397,really bad,1186589079
573,9397,Seann William Scott,1186589079
573,2114,sci-fi,1186588886
573,36586,Great movie,1186589125
573,36586,Wesley Snipes,1186589125
573,9480,bad,1186589133
573,9480,Ben Affleck,1186589133
573,6957,BEST PICTURE,1186589105
573,6957,classic,1186589105
573,6957,hilarious,1186589105
573,6957,steve carell,1186589105
573,9785,HORRIBLE ACTING,1186722048
573,9785,interesting,1186722060
600,3036,gothic,1237739064
606,7863,music,1176765393
606,5769,British,1177512649
606,10805,70mm,1175638092
606,42130,World War II,1178473747
606,26372,austere,1173392334
610,11782,gun fu,1493843984
610,11782,heroic bloodshed,1493843978
