user_id,openness,agreeableness,emotional_stability,conscientiousness,extraversion
ef8b9a5f359c85f464e862e7927c9591,1.5,4,6,4,1.5
ea82098ce3df3b010d914c22cf920631,6,4,6.5,4,5.5
53d6b60e2b1bd66c55d34f8b449806b6,6,7,7,6,5
d2342d99b872a2e86ad3181ae4c15e9f,7,6.5,5.5,5,5
dacfb5eda263b54637af5de1ef325216,5,5.5,3.5,2,2.5
f1162ccbc5b5643ab7f1c1ffc3719639,5.5,5.5,5,7,6
96010e899a726c946163f2aa0cc4f0e4,5.5,4,2,5.5,2.5
ecdeb5a6645fda3e58d780c23541c790,6.5,5,2.5,6,3
db101545ba9a336cb1ba91821cb09f6e,3.5,2.5,4,5,1
d578617f2e848b2a3690b3a961240912,5,6,7,5,3.5
273b025392eb55d5278ec7fc6b7c8174,5.5,2.5,4,4.5,4
f783ff9b43ae004d0189456f6b5db403,6,4,6,4,3.5
6d31a8362673d236fb7eee80739f0be6,4,3,4,4,1.5
efebd7d0a63de15d95f36465b5a10f88,7,3.5,3.5,3.5,4
0a1484ccfbc23143cafd6bd152605083,4.5,3,5,5,2.5
3ba0063305ea3419004e4ad187e303c9,4,4.5,6.5,5.5,2
e26b276ad3ba805ef6fed13fcbf73ab7,4.5,5,6,7,2.5
6595886ce3a64d4b621bf98cd5993b83,6,5.5,5,4.5,1
a879abc3f7c1a28bc441ef47c4966c34,4.5,3.5,5.5,4.5,5
355e32ff6009dd085da3bfefd55dd4bc,4.5,5.5,2,5.5,2.5
4a7868cf00372bf0707e621fc8d04e1b,6.5,4,6.5,6,2.5
b73496c04b4f09ba3bb57de131edb2c4,5,6.5,4.5,2,1.5
a622f2af0bfa1682fd198a49be5ce309,7,3,6,6,5
3c8043ccd1d29a7b19da65e4df1af1d8,4.5,1.5,3.5,3.5,3.5
2acc8bf04b05e00038fbd7ba0c1b4dd5,5,4.5,1.5,4.5,1.5
220e935ed1db4bedecbede671969b8ff,7,4.5,6.5,4,6
d623f447ef4c65f1b60dfe936dee5f9b,7,6,2.5,5,4
fc2c01b33289572aa08c1af456cc23d9,3.5,2.5,4,3,4.5
15d1bba49f80936afb5f17f25b58cfd3,5,3,2,5,2
37e21126a2f31396aee6e8fe70c01d03,6.5,4,2,4.5,6
450ef92e57d8eb2bd71fddc9a39e0c3b,5,4.5,6,5.5,4
6a0d041ca447caf283aca80c69f548d1,4,5,4,4,3
d0601c13745f5a0111e9db5a8e8d94c4,6.5,4,3.5,5.5,2
e8525624725a0bed60a5af33a362c0fc,7,4,5,6.5,2
d8312a670ff0669fc4731cefb31565c0,5,4,7,5.5,2
2bd7ca9d0b65677a977981da74c6d468,5,3,2.5,3,1
3b7738c7138e89652dd770103601668a,7,4,6,7,4.5
93f800c4e44b0a1e45419b9c53ad4e4d,5,2,5,6,3.5
1e5ea63d22ac9edd6b35b49c669687e4,5.5,5,4.5,3,1
6433d1b0e81df7bba12e4c956a5da310,5,4.5,5.5,6.5,2.5
075d07460cd55b9f0eb977b5b1929759,3,3,6.5,3.5,1
ab353aa647622253dce1877e41c0d43b,6,2.5,5,4,4
ec1ca11e50277842737042b0d4003c6a,5,2,5.5,5.5,3.5
901f1b5d522cc420ec94d14c6a926539,7,3,6.5,4.5,5
335539659442f5bc793956f825e7d0e4,5,5.5,6,6.5,4
729764bd5a8d983cdc3c199a3f8012c4,6.5,6,3.5,5,2
df2627ba1340ace62c8582d66382d8c1,5,3,6,4,3
53a4f226172df01c30f90975ee5eea7b,6.5,3.5,3,5.5,5.5
d72d30e37bf1533000d2f655955340a0,7,3.5,6.5,5,4
33497694e8ac226d26d97445fea6cf8d,5,4,5.5,6.5,6
de77e35ee26f66bcc83c91b3caf47b30,4.5,5.5,1.5,3.5,1.5
d2b998dea46a2b465635cbe96664ea69,6,4,3,3,1.5
df54219006f286147f50fe97792db160,7,5.5,2.5,6.5,7
eb61d1de6d06c7624acb97262843296e,3.5,3.5,6.5,5,3.5
f86194e5108223325e2c43aa0997bb80,6.5,5,5,4.5,6.5
b71ce593dfe831739fa40cc58af648a6,6,4,5,5,2
15a57baca0cde6a89f37533c2b9653ce,7,3,4.5,5.5,2
6b50a72eb5cfc0fad95a114204a53480,5,3.5,4,3.5,2.5
19f369ecd33496a711ba25edc3ffbd3f,6,2.5,4,5,4
a9d03b5005511ae01f182c12b70dc543,3.5,3.5,2,4.5,6.5
26d58c8d4632f88d3196a326a92437d1,3.5,3,3,7,2
532fd411499970bc8dc20f4f754084f9,4,5.5,4.5,3,1.5
e0217b310adf000f91e20629cbc8fcb6,6.5,5,5.5,6,6
fbb5eef92dc7fc71c74419fe3a16a4aa,5,6.5,5,3.5,6.5
7369b7b3b2e65068b3c4f345ecea2720,5.5,3.5,2.5,3.5,3.5
d0f23a5ab6c3a8f37fd4cd601dd2ddf7,6,4,3,2.5,5
4a76be5a6f57ff218df7ee45e51918e3,5,5,3.5,5.5,5
616a665715757e911bb7d7e6526ebc01,5,3.5,5.5,3,5
571e05bf1f156edfb5e1e35d48182833,4.5,6,3,5,2
c548c34ad1bb31ba48eeb3603e6fa0e9,4.5,3.5,3,3.5,3.5
55a4b70f856a7b2269ec46533aca29fb,4,5,5,5,2.5
121ce30dd8e97cb141f288dc0fd7326e,4.5,3,3.5,6.5,3.5
ae7f3148f84bd123435ef780a07afe4d,5,4,4.5,6.5,4
80aa5ea2c1535ad0ec9cbea06d433106,6.5,4,6.5,4.5,3.5
e84dfe99d244aff7e2670cec0757678e,5.5,4.5,5,2.5,3.5
0faff98ab0e8f0418143ca1d60540df1,6.5,6.5,4,4,5.5
0865c1e98f4fcd27a835c7d8bd45b58e,4,6.5,6,4.5,2.5
83557a550d3101b0a8ed14e2056b4dba,7,4,2.5,3,7
aba5f32ff88dba3c5522c176deb5ae92,6.5,4.5,5,6,4.5
13293fa9163a7081b817019240bdc4ce,4.5,4,4,5.5,3.5
d6dbf22bbd69b4ecbd8c6a09cf7fbebc,7,2.5,2,4.5,1
4bf51c911ef78b661c42093a975cfc26,6,3.5,4,4.5,5
9a0ddadbdbd029cac6b69f2f07dad0c6,6,3,5.5,3,4
46286f683f8cb3eb732593a7424496c4,6.5,5,6.5,5,6.5
af4ba6f754893477d3b39341ca73088a,5,6.5,5.5,5.5,2.5
0b6db5c3e067055fc829e148686e0558,7,3.5,5.5,6,6
588e6674ac94bf06e77c765ed1a9076e,4.5,3.5,2,6.5,3
f03abf8c0274f20c03af1fda78dd5055,4.5,6,6,7,4.5
f4c68b5aca7e6ab56818655a8c2db240,5,4,3.5,5.5,1.5
746afce63adb1b43ac17abb1ddbf67ae,5.5,5,4.5,5,2.5
b27cb782a219325f7c8299384b04b2bb,5,4,7,7,4
2bc194696e02a2e66f3b973f911e9297,5,5.5,6,5.5,5
a3d8aa24fedd3e5a5effb86cf9ed3baf,7,3,3.5,3.5,5.5
257ecd6e1bd1067a7cedfdf12b682e24,5,3.5,3.5,5,2
78d5963fceafe767e03b49b16f264393,5.5,6,4,5.5,4
856c5ecadf212e198d41efc55b420f07,4.5,3,5,5,2
b646ea872d30da48c94cbb27be5a1852,3,4,2,4.5,5.5
487e001ea9e51221cfdfe7a50b886abc,4,4.5,5.5,6,3.5
3902b324045aad29d9418e57a85442db,5.5,3.5,4,5.5,4
0bf9fd0830a82e66b5d80856bad039ad,5.5,3,2.5,3.5,3.5
42dd0b8612d53aa3df4bd47423be90f1,2,4,2.5,2.5,2
8a55779bbe7fb55979d4002a32a35800,6,4,4,5,4
b04eb60d29cb639ada91f0b7bffaeb6d,6.5,5.5,6,2,5
2c17d7db2066e01f98608ee019c96475,6.5,4.5,6.5,4.5,5
14dcbc892d656fbd87561cae420e25d6,4.5,4,7,6,4.5
e0dd36c0936159d27d8189e4d5bcb253,6,4,4.5,5.5,3
1129620aeae77f97f8a472f7e3f36a6b,6,5,7,4.5,3
6d3526ee990150dce24d0f1be78a3438,4.5,4.5,3,4,3
29baa4d250c9ac728e3684d2270d1243,6,3,1.5,4.5,2.5
ba208b0458fd0f8ef10ba6bad1fcfe7f,5.5,5.5,3,4,3.5
e63d3d4867735e6b231bc9aac06c1498,5,4.5,4,2,5.5
e28a2fc90264b9094e2ae02a1b1d979d,6.5,6.5,7,7,2.5
b917bfeb6cc5d4da5df951b2bfbe5d47,4,2.5,3.5,3.5,3.5
9d4263cafdeaba84ebad50e252d0e89a,6,5,5.5,3.5,4
cecd2b875effe1ef4f656e8aabd5579d,6,4,5.5,2.5,6.5
26386a14d5a7483dac665cd479ce447d,5,2.5,7,3.5,3
64869e7f7d47d719a4136da707bae9c6,3,6,5.5,5,2.5
eb8da3a9c2ab7a906fc31eb8cfe8aeba,5.5,3,3,6,3.5
82b292267a92215020316e75acc8c396,6,4,5.5,3.5,5
08ee9907c0ee0a74246b27e2e6f1068d,5,4,4,6,2
192ff60bd8841ae6727ed1861e60156b,6.5,4,3.5,5.5,4.5
beaacbb1aec9a28f28da723a355d8080,4.5,3.5,3,3.5,5
8bf199cc5f657f430678ea32f8cc3db8,5.5,3,4.5,4,3.5
9f1cc1ef15309be58719c44849f2ebaa,4.5,3.5,4.5,4.5,2.5
1a79244bfd5db90dcfbda905b89cdf25,6,4,6.5,6,1.5
1b4a5948994040a3a8d07007fe19169f,6.5,5,5.5,5.5,4.5
da767e07640d269ec16492e03aea78f8,6,4,2.5,3,3.5
e2a9f56b801f7ef0a1ac7d61ff89c6d2,6,6,7,5,7
f8b0f4c1758a0ded3edb58ae5bffcb03,6.5,5.5,4.5,5.5,7
7eadad825221bf54a07e5e36e06548bc,6,3.5,4.5,6,3.5
131c3a21d73ff7b571aa92210afd4cf3,4.5,3.5,5.5,3.5,6
77d6f90c08ca9a0b2037f93ed994ec3a,3,4.5,2.5,4,1.5
ac4f1047378e0b19267fe878d4c528d8,5.5,4,6,2,1
57885e10d4ba681555a6de5fa0bfe2bb,4.5,4,4.5,4.5,3
03fb72b7cfdcb1506b66dac714a29f6b,5,6,5.5,6.5,1.5
43c6d5d68ebec78af62a3ab2f6326e65,7,5,6.5,4.5,5
298139619ded347476d8d392c762c612,6,4.5,4,6,6.5
9ad1c370414068da6f2e78b925771841,6.5,5.5,5,4,3.5
f90a29aa84b33f6c7532b085ec8e5bbd,4.5,4,5,6.5,5.5
6a9fcadba9e29bbef2d9360cc2ed9907,4.5,4,5.5,4.5,2.5
c4c543a8b227b2222f68d2a7e7990616,6.5,3,7,7,1.5
c270613b994d664c9f571180e312fc32,5.5,3,3,3,2
2612d3beed1a800d99bf24f73af0d1de,6,2.5,5,5.5,2
cf74c4ae63fdb2a3e9d18a72cdd4e6f2,6,2.5,4,6.5,5.5
2cb0878063730cef4a8b4188e4afb611,5,6.5,6.5,5.5,1.5
defe8d29021248b0166b8581215d6f8a,6.5,4,3.5,6,7
2cc630a999d08c08c075ac38708b9db1,6.5,4,7,2.5,7
502fc118fd9b3a0882fc0f4da1dbe009,4.5,4.5,4.5,4,2.5
1511505b1bd89e2c563fc85db6439503,5,5.5,2.5,4,2.5
cdd144adf9349a2513c281f097340cc4,5.5,6.5,5,5,1.5
1406e7afb3eb1f83b4bd4e310cee7fc6,3.5,3,4.5,5.5,2.5
8b55472029f98f79d89fc3888db011e6,5.5,3.5,3,2.5,5
d4488acfe72bb3da5a38f7911ad711ad,6,3.5,5.5,7,3.5
c25ff830017321af8d351f2e3d386235,4,4,4,4,4
9bc3c45594f965d67419a63eb4034924,7,4,4.5,6,7
3118e2b35fc1590745a7bb0fe890cf5c,6,4.5,4,3,1.5
bc622c5c0f6dd7161db181c250cbf944,4.5,5,3.5,3,2
3aca71a01c897cbbda0effa28a44f4f9,6,5,7,4.5,3.5
9e725a43d8a4e561c0c31b7b8358832e,6,6,5,4,4
ae0c10f7c93f3219344f77286d9dfd32,6,4.5,4.5,3.5,3.5
3392b63d08cbf24e931786b16f57bf38,6,2.5,3.5,5.5,5.5
f17809bf17251db076b7b5ce622b22ed,6.5,4,5.5,4.5,3.5
1e47fac301d73fc8ac2df2c4a7fc2498,6,7,7,3,5
ace7804c7c6658bdb2c3cb12793fa9e8,3.5,3.5,2,3.5,1
810b5710d655a3c837fb6cf8d098fe88,6,4,7,5.5,3
2c0da97c8192ab7fa770d5ddb1982d1f,7,2.5,3,5,1.5
02077bd159c08095b9dc967cab60829e,6,5.5,4.5,5.5,2.5
828dfcaaf58c479bdb04ccf34bbe9284,6.5,6.5,6.5,4.5,3
64d5fb86fede175b6909c0f0def52b87,6,3.5,4.5,4,3.5
b17f060bf62ea2e527cbc1aaad966797,5,4.5,6,4,4
e6995a53ae27af00295cd2b70ba42deb,5.5,5,4,7,5
c0e9b7ab507b3a7fb3a0d0c3b1859d4f,6,4.5,2.5,2.5,4
7ece1852c424d06e1ed2f789195fc1cf,5.5,5.5,3.5,3.5,1.5
802ce459e4ef8ca5110d981e6765857f,4,4,1,1.5,1.5
03918729cd69ec4a3daadfb581528800,6.5,2.5,3,4,6
6078043e02697514ebdd421b43c9ca9d,5,4,4,5,3
364face61ce6cf023147f7a8699e046a,7,3.5,2.5,7,7
1666461fde7c478b2efc1304cbf241bf,3.5,5.5,6,6.5,3.5
d6d66bbc22be8e706f551cb626034ac4,4,4.5,4.5,5,5
ce20674ed7294f9b7c5b38433fc3ab31,5.5,4,4.5,5,5
faf180d99973be7a80706b1d13bf5644,5,3.5,3.5,5.5,2.5
cc2431d306c8e19b68b10b9c43d191e6,5.5,6.5,6,6,4.5
2d8a2f49f364454542b5a515d1574eef,6,5,2,4,3
2829c0138e2eb11ab3d9517f04744375,6,5,4.5,4.5,4
d9013d3f8c71468608f23933c86e291e,5,5,4.5,6.5,2
4ab184db3a2e22e10e564267ae0ad070,6.5,3.5,3.5,6,2
78cc5520335b2513824540725dd477f4,4,4,5.5,2.5,2.5
023a329aa33c0b602f63ccfa83a08869,5.5,5,3.5,2.5,3.5
eb913e401f52aeb25d9aa58ce428bedc,4.5,3,4,4,3.5
3e0c0afd46ee7366f328ddf1dae83479,5,4,5,5.5,4.5
3e0c0afd46ee7366f328ddf1dae83479,5,4,5,5.5,4.5
2e944c30c32797e5549c3aae470bf6cc,4,3.5,4,4.5,2.5
a7f5bcba0ecfe9634da7d5d59fa09ca1,6,3.5,4.5,4,4
1eaa4b059f1e3159370bf85320d9c097,4.5,6.5,7,6,1.5
c7b35072841dc192751911340a44dd4c,6,3.5,4,2.5,3
1c0984ebe52add96f6f29ab3851f7fe1,5,6,3,2.5,3.5
60f6fa627a44c0405d0c4ed6f1442e61,4.5,3,4,5.5,1.5
a9b2f15e13d5d4a9b6042d0eec0ccda0,6.5,2.5,4.5,3,6.5
8166a7a2d97e96ff235e46d3d30cd86d,4,4,4,3,2.5
eb4ed96eb588309ac7464956834704f1,2.5,3.5,5,7,1
c447d038999a55d7e0cd12c959b25236,4,3,5,7,3.5
7a8281d9e56dbe7d8182f4bd3dbeb6e9,7,4,3,3,3.5
ca87cad02f5edf8b5b4bb44c4ede1de9,6.5,4,3.5,5.5,2
6275006f13a327b76836abc2188559cf,6.5,4.5,4,4,5
342d04dc1ff6aea2144396fa0a34d74d,6,4.5,7,5,1.5
7577e1517569949ea9c41a471803b806,4.5,1,6,5.5,5
24357fceadb0f8a612b304797571625f,4,5,4.5,3,3.5
26cfcb1d2c6c72cc1026f0588ff5c8f0,6,4,4,3,2
5dbe2dc557de2660beebe5d67c518ad4,5,5.5,5.5,5,3.5
b41604671db6d5eeaf5d51d2484b40c8,7,6,5.5,4.5,5.5
cc332e37fa837a73fa3a97873b0f1a8e,4.5,3,4,2.5,2.5
915f236f39a1657f0a1092ceb2d0e959,5,4.5,6.5,5,3.5
f1fe2d8b6b424a758749cf3b5fbc1c20,7,4,4,6.5,6
f17160cd2b487d2c719c20cde5a670e6,5,6,6,5.5,3.5
7ebe6d2cfc2fd4ce9a02b36cbe9cb0c7,6.5,4,6,6,3
be609681c912f87a2a40dcff82660e05,5.5,2.5,4,2,1.5
ccdcc7ccb91a2db745f4b3b1348a5e76,7,4.5,4,6.5,4.5
8ce67fa78aecb9c2a6df7d079e5d2dc6,5.5,4,6,4.5,5.5
a10e9d1ffd48f2141b1bb4a9a3128fe2,6,6.5,3.5,4,5.5
2aa16b2662924aa04bcec21a1f4ce44b,5,4,6,4.5,3
309ac963c61c464b2b93961e3937eec4,6.5,3,3,4.5,2
ecfb43a9f089ff6f1f2088c7012d02a5,3.5,3.5,3,3.5,3
8275dfb0d5a18bceb15efb2ad6ac2592,6.5,4.5,6,5.5,3
2e7729d6d8c74cfd050c620390381a7f,6,4,5,6,5.5
3a22da93d2047d2d37b68dc7e253f3c9,7,4,5.5,5.5,4
ce9a23ca80be411ddfceb32324ebbdf8,4,4,4,4,4
f611fd24d73500d539ec874e01f2fa2f,5,5,2,5,6
05d22a9433b819a9bdec2e22bec3e7cf,4,2.5,6,7,1.5
dc6ab89f835061d1d33e4e97cc60b126,6.5,5.5,4,5.5,4.5
a85f2aa270d748f285e0c58680bff44a,4,4,4,4,4
86355fbd52292c993493287df925cfa0,6,3,6.5,5.5,2.5
676e7576ca61cdc2c9c66b71c63e8f0f,5,4,2.5,4.5,4
1b793a5980d03d73a4ac1aadb1349567,6.5,4.5,6.5,6,2.5
6a93171e29b30995ea424ced0f04a1b7,3.5,4,4,3.5,2
3e68ec9cffd8868ee931248385694061,5,2.5,4.5,4.5,3.5
790016d91e25c04925c7b57c179c9e7a,6,5.5,5.5,4.5,3.5
8dee99e90377fc5b882da874bb438ca4,5,4.5,5,5.5,6
d2d75fca84453a86cb2447d344c892fc,5.5,4.5,3.5,5,2.5
9f54f04f6c06687c4b25c02c405e3198,5.5,5,4,4.5,3.5
783a0580ab81a3c46d3d7d7af3271e3a,3.5,4,4,4.5,1.5
d793b07d1585abb921aba2d1ee4f86cc,5.5,5,4.5,4,3
e2204477f3afeea645af4c0ec96356ae,7,3.5,2.5,3.5,6.5
df6782cc2afc2a17d8bbd4e43b1a7312,6,2.5,5,4,3
fca28afb399ea7d7f2035e4daf4f77e0,6.5,3.5,3,3.5,2.5
943b33bbcf1160861bf5b63d9edb4df7,4.5,3.5,6,6,3.5
2d96d577c21941aa46a8481049f32459,5,3,5.5,3,6.5
25716c54fc93e52fdf3c38e160b72b73,4,4.5,5,2,2
c24188f2d7167c78a258cc603088c454,4,3.5,4.5,6,3.5
93e22947c477da3c9c1ce739a4faaee5,4.5,2.5,4,3,1.5
fc7f2f14caed9efd83de62140560cd92,5.5,5,5,6,6
447828c10f7b39ae3dfad9788aab7e35,4.5,4.5,4,6,5
49e8af20a97d070813ff6d8ad55efd4a,4.5,4,3.5,4,3.5
cb603ecba154cdc0549f6e68c337bbbf,5.5,6.5,5.5,5.5,5.5
19c9bd2ff7bc2fb912905ad18d30e91d,7,5.5,4.5,4,7
77a65e513852d16136c1c247e436ea6b,6,5,7,3.5,2
9fd6b710cd701d48c1d16f8833321402,5,5.5,7,5,2
1319f0298c22296f0b861a77c543c43e,6,3.5,6.5,6.5,1.5
3b4a1c21f225a56e2804fdf96e1fd506,6.5,2,4,3,1.5
d7e50b46957636a005e98bdabc8ad199,3.5,3.5,2.5,5,1
4831d6f8ad9533bfddb94d1d2132b79c,5,5,5.5,3.5,5
738d12520830498000afca73542000b9,5,6.5,2,4,3
fac9be6eddf03102d31480f6b582a6f7,5,5,5.5,5,4
f26715d9d4c1f0d9173f6f90ca5ae424,5,4.5,2,3.5,2.5
073898f2c646f60aa4812d79861f44c0,5,3.5,7,6.5,2.5
323e2c1635531265a26a5e97fd05d152,6,5.5,3,2.5,4
6a25956d7fd521e0b26c1045c013592a,5.5,4.5,5.5,4.5,2.5
24754bcddb21262f09b7dc7a6c0b6bcf,6,4,5.5,5.5,3
364cfee0c3400e1c7245985dae332c27,4.5,5,5,2.5,2.5
5cfbdd31859d6f5e40c461d8065f7a40,6.5,4,3,3,2
eb129918906b07d70d94cb716c5351c8,5,3,5,7,2
17d863af38516bd639607c1ee1fa7ecb,5,5,3,3.5,2.5
35ece07f58460f10ed30264cd299ffdc,5.5,4.5,6,3.5,3.5
1badb7440afa685012a3ec46269232a3,5.5,5.5,6.5,4,3.5
5f86dc10a25ee327726b28c9a9e33940,6.5,5.5,2.5,4.5,6.5
1b6bfa79948bb414c1dc7c0717a05fce,6.5,3,5.5,5,2
0db25409d914be200df6d9acf230c9ab,5.5,4,7,4,1
4a53a8429409866a0d7a2ae2da08e080,7,3.5,3,3,2.5
9f7f0e560bb1d47e506c812a815fd5cc,5,3,6,5,3.5
c45cad88c1fd0121c51380ea0c7c8f85,5,4,4,5,4
831c802cdfa2158d3d651aa4d357d9f9,4,4.5,4,2.5,1.5
8970b37b8ce8d4148e3bd7e0e8b637fa,6,4,4,3.5,6.5
7dfced334689b427610ace78a958fb18,6.5,3,6,5.5,2.5
a2de3fc443ee37fcee53c77480c2d3a1,5.5,2.5,6,6,4.5
a0f3c13f85d8ff196eeab14b8fbda711,4,5,3,4,1.5
4d24df594459b9594c845a2d615cc550,3,3.5,4.5,3,2
1ba29b155ce5d3f43ad03dfa9991c0ae,5,4.5,4,4.5,1.5
511f3a1b4cb8d42dd8b653facbf80d94,5,5,2,2.5,1
7306e8c0286d8bc19cf33acbac8f0f36,6.5,5,7,4,2
492e253bdf0dee4ed3f4661455e570bb,6,6,1.5,3,4
1645460ec8ad254640d1496c3e63328a,5,5,3,2.5,2
d865c85da96ef6109e7eff85f7664cb3,6,2,5,7,4
b42cd19ec497c2398f9399e024314c9c,3.5,4,3,5.5,4
1c6eae10ba5516e8b4bcb99745d56a7e,5,4,2.5,5,4
3fc000babc4adbeda643081c337d64f8,6.5,4.5,3.5,2.5,3
46ea756aec37d8e06bd4154f33605a97,5.5,2.5,4,4,2
346b56fa2c299e79b25281656f560efe,5,2.5,6,4.5,3
7eaef0b6792f04e9534c0ff2f922ee89,3,2.5,3,4.5,3
aa83d75d8fd2d4a3b2bc64251cd65b60,5,3,3,4,4.5
f58f94c50eb600ba99f8b11d33170378,5,3.5,2,1.5,1.5
d470c2710652ef3842769ddcd5e2f202,3.5,6,5.5,7,4
29cc2d2b70b11430da5b4c6695cbc85a,5.5,3,6,3.5,3.5
1b10bc745f925d2840066ea4327d037e,4.5,3,5,5,4.5
90766880408f572ee614a8903e60c2b2,4,4,4,4,4
c96dcca1db0d9432bc4f1502bac9df16,6,4.5,4,5,1.5
51fb9ad093167a202a98f1e9f3059c44,6,5.5,4,7,4
c7da3af93e28b608350cb421ab15d5aa,6,4,4.5,4.5,3.5
8436855dd63552fa29089a61ad914159,4.5,1.5,2.5,4,3
ce6e12644344087a17f60c8fdc5e9bc6,6,3,5,3,2
dcc624132e0ac24eecd6c1ef265f511c,4.5,4,3,4,2.5
b6dfd58f0593e530664b48a1d1888b57,6.5,2,5.5,3,4.5
466d076dc89ad73bd801f74fa1a6617a,4.5,4,3.5,5,4
2dda4335718e2e885866d9dbd4f3382b,5,4.5,2.5,3.5,5
27964ccb8832547ac732c0679aff7acc,4,6,6,5.5,2.5
18a4d549ef3f9261615900ee3ba29cef,7,4,2.5,3,4
c91c18b8390218ed3153a991997dd572,5,3.5,5,5.5,1.5
361e248053c68b4e4f0af19425d546c4,2.5,3,3,3.5,2
ac0008aaa566005c7783b3a5096c1c2f,4,2.5,2,3,1.5
1d789121d0a4b141b5e9858f987a6fdd,4.5,3.5,5,5.5,4
51e33b58c9ea8066914971e47d1a6879,4.5,4,5,7,4
cec7ba9c1d8cca7b8549d9e139f40d7f,5,3,6.5,5,2
fd99aa6b3db8e643e05a43d034a1ab14,7,4,3,4,2
4f1a207438c0b6f15c6572748e6238b7,3,5.5,5,4,1
ee31384ad06c4aa668e35f73c54d4274,7,4,3,2,4
6ad6c91797b029ae9111b37fcb4c98bc,5.5,5,4.5,4,5
d88e6589fe1e89c3f222fbb8247b4d6b,7,4.5,3.5,3.5,4.5
a714639b0697170dbe1e4b4d5ecfb4cb,6,6,6,5.5,2.5
5e82ce34f999ec0dbd2859b8b04dfcbf,6,1.5,4,5.5,2.5
5e82ce34f999ec0dbd2859b8b04dfcbf,6,1.5,4,5.5,2.5
7d069efc7053b861d6bc01f335ad9187,7,5,3,5,4.5
4d297110d13db86e8a2b264b0a0c17ff,6.5,5.5,4,3,5.5
713b498a22f719195bd512025e65cebd,6,5.5,3,3,4
ef06fd6d00ba74c65c263616501c9764,6,4.5,4,5,3
7fad542701b55624dac8cc0fb2d1ba82,7,3,6,5.5,3.5
22c3ee34b77494036326bc6f91922b01,4,3.5,6,6,6.5
784390ba3a38143fb3aab45c78d62ef5,5,2.5,2,4.5,5
b5dea2d69c48c70d9eed5bf72023a171,5.5,5,4.5,5,4.5
2956ff055c67bbb1d2fa2634a88b1a8d,4.5,4.5,4,4,3.5
a2d7bce7590c4b1e7bcb705801ca6f9b,7,6.5,4.5,4.5,2
f80947bb476d262826d2e6872cf78411,4,4,4,4,4
ac8f4d8adecddaf5ae1d8a19842e5454,6.5,5,6,3.5,6
87c393cf2a2aac61ec99635a2356060a,5,4.5,5.5,2.5,5
efb2f1969a2bcee02039a68e6da032b0,4.5,2.5,3.5,5,4
581b29abaac953de7227edd7aa02bf75,3,4,4,6.5,2
b69b69b560da6f5aa7bd9fb41e1fb41f,7,3,5.5,6,7
ce4dee6c20b66d091c7a1f01e94eb2d2,5,5,4.5,6,5.5
16512a810965c1b9cbadacecc1bdef9f,5.5,4.5,6,5.5,2.5
10a6fe26430c32fa430e566fa1fca608,6,4,1.5,2.5,3.5
12875314f937d28f9cfa3a3e2e8c1dad,4.5,1.5,4,6,1
36697826faa4093b64a0014a77243dc2,5.5,6,7,7,1
4d8a309ea0701db6533cce8cb8af1b99,5,5,5.5,5,5.5
0e3419d2813d24a4bee3dfa3b530f245,5.5,3.5,4.5,4,2.5
afec320b35dac897325659180d528c36,5.5,4.5,4,4,1.5
61756dde20d70f14f98d81c835090db0,5.5,3.5,6,4,3
cfdf6bca597d8e26773cbafce04368b0,3.5,2.5,4,5,2.5
1e39f9eca5fffcc4d60e6cd7a96e50c8,7,4.5,3.5,4,2
7ceec9e79e8b4f216cb1b4d57133f46f,4,3.5,3,3.5,2
524eb99dbffb46574b8b72a81c2ad8a1,6,5,5.5,4.5,2
2c08877af1dfe43fab74479e899bae01,4.5,3.5,5.5,4.5,3
411993905725d9d5fbaaabe618e00fdb,4,4,4,4,4
e7142a7d4af010afa576625b65198dcc,6,2.5,3,5.5,5.5
9edfffd3afa1ec1757b183186c91fd2e,3.5,4.5,3,5,2
7edf37cec4214d2b0a6e1d660794a235,6,4,5,4.5,4.5
4e53887b17f3e7ceb2b9ea687497075e,5,4.5,6.5,5,1.5
64d1e60cade97f3f701aa5348c320a74,6,4.5,3.5,4,3.5
f5a50f9dfc54a57a85a91f0f71b18a06,6,4,5.5,6.5,3.5
5b90de7a7eb24e3350ab0f05ba78d793,4.5,4,4.5,4.5,6
5dbf4f9bebc613d8dd6c3470cb96f9c0,3.5,4.5,5.5,4.5,3
3b268fcfdfd5523d30ba026fd4af523b,5.5,4.5,7,5.5,5
655e9ec8da090890d4301410f5b8dee5,6,3,2.5,6,3.5
cceab03070ea26d9b36c1a61fb8f89d6,6,5,3.5,3.5,5
c7e2ba8d95691c1506ede790b29b7538,4.5,5,5.5,5.5,4.5
3b89f613126de02e259c0480c10c5363,5.5,5.5,4,6,5.5
f1d53c7a75a441231b635e4f7e07f5c1,7,5,6.5,5.5,2.5
651b7dc0a8414a1bf30257fc489e5352,7,6,6,5,4
aff98e6a4bb5076fb427f958a83c388e,3,4.5,4.5,3.5,2
2d3a2f15d6a36b724f51627c8bc318cc,5,4.5,6,4,3.5
7b056bf8db79123d0c42be9d9aabe01d,5.5,3,2.5,3,2
def8e185dcd32aeba27c32c564bd4c0c,5.5,3,6.5,5.5,5
